,Mom   ,Mkt-RF,SMB,HML,RMW,CMA,RF,CPIAUCSL,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
1999-02-16,0.24,0.65,-1.27,-0.05,-0.2,0.1,0.019,0.0,1.2768150410999546,1.1869654209025526,-0.707744177109948,1.4834918717167245,0.9259301660192509,0.5118037444952872,-0.9527160112800193,-0.45032399648250454,1.802835068390829
1999-02-17,-0.12,-1.45,-0.43,1.09,0.31,1.03,0.019,0.0,-0.3465871056057779,-1.008008696860907,-0.9992857863259985,0.4007679967380273,-1.0422791724884473,0.0,-1.0362493094741687,-2.282130207985178,-0.7063673543228344
1999-02-18,0.25,0.92,-0.96,0.52,-0.21,0.55,0.019,0.0,0.11565940252253881,1.066955330897379,0.2865390690911962,0.9950516628638439,1.27247413994791,0.0,0.7412630699098699,0.5524831066110902,1.783357801877239
1999-02-19,0.05,0.25,0.08,-0.52,-0.26,-0.41,0.019,0.0,0.5189217808880375,-0.41355532810971596,-0.5738675876718613,0.32949570071969525,0.2869192492214623,0.6361387893612847,0.809167075081918,0.9140733129721301,-1.0769904475544045
1999-02-22,0.88,2.41,-1.31,-0.75,0.11,-0.72,0.019,0.0,2.4986683484811145,2.109057555715088,1.0021720021999858,2.8536270804536468,2.0981778354955516,1.510404713883684,1.670830358632669,3.4871707530916396,3.1968335304148
1999-02-23,0.37,0.09,0.18,-0.47,-0.49,-0.85,0.019,0.0,-0.5060469327061945,-0.1741216939941559,-0.8584342153944657,1.2706806902048395,-0.16850527514988833,-0.062511020641276,-0.868244570130905,1.3095047627085243,-3.1968335304148
1999-02-24,-0.01,-1.31,0.48,0.26,0.11,0.35,0.019,0.0,-1.2478636389245956,-0.582390948588607,-0.43194534393347084,-3.337935878775955,-1.187443933972121,-0.25032689428710064,-0.29109819523274183,-2.814617762854299,0.916140579708502
1999-02-25,-0.12,-0.69,0.1,0.13,-0.01,0.36,0.019,0.0,-1.1481254219189552,-1.1750636837489559,0.5037961309366068,-0.6549097299691553,-0.9717429406885802,-2.0253390227849,0.0,0.26725495815300704,-2.169247190302759
1999-02-26,-0.29,-0.49,0.16,0.37,-0.34,0.55,0.019,0.0,0.8623181362065413,0.2950383801569423,-0.6481906826305561,1.8230573872325628,0.28680560215175177,0.3192160521968912,0.0,-3.0716152092000293,0.6012727514447036
1999-03-01,-0.14,-0.01,0.25,0.1,-0.29,-0.3,0.018,0.060698029177697066,0.057217479725668596,-0.4725196095403117,-1.0167542660394435,0.38634838782538594,-0.17194190858913494,-0.06376174337061613,-1.1730288958684998,-0.4597510280419215,-1.4823492788487602
1999-03-02,-0.13,-0.69,0.32,0.52,-0.48,0.63,0.018,0.060698029177697066,0.22858980598674528,-0.2964840475412789,-1.0270679099007918,0.2566563340946626,-0.0574102654778752,-0.8325555219585556,-0.8888888423923103,-2.7092180746498773,-1.504645528603632
1999-03-03,-0.25,0.01,-0.73,0.16,0.24,0.21,0.018,0.060698029177697066,-0.5150051516594534,0.0,2.1882167276341846,-0.966160941659755,-0.6334520267768262,-0.5804323122653887,-0.6719370239431477,1.690228595914034,0.05616427833698978
1999-03-04,-0.2,1.34,-1.0,-0.34,0.22,0.09,0.018,0.060698029177697066,2.1005392446174387,1.3565598602824025,3.543967242598889,2.2401030303629277,1.7749785089334225,1.9218492055221859,0.2991541220917604,1.0189894787358433,1.559110440530631
1999-03-05,0.85,2.04,-1.26,-0.66,0.37,-0.25,0.018,0.060698029177697066,2.9885729566493158,1.5116435438849773,1.8627526439787268,2.5001217547107046,2.244797108587804,2.196538516872648,3.3055199450335415,2.277985690753148,1.6981600085855586
1999-03-08,0.5,0.66,-0.41,-0.81,-0.71,-0.91,0.018,0.060698029177697066,0.43527345401197515,0.4605502395455652,1.425185797070494,-0.6813484765274325,0.11092839441766422,0.5571142088363956,0.6482629141433272,2.842125185256217,-1.1472284077739037
1999-03-09,0.46,-0.23,0.08,-0.33,-0.12,-0.32,0.018,0.060698029177697066,0.271078060672858,0.1148929534957599,-1.083971818098739,0.8047390742340177,-0.7790656060565837,0.492603268764924,-0.8653086487393047,-1.0563679814119986,-0.27517696949126424
1999-03-10,-1.29,0.52,-0.02,-0.15,-0.71,0.1,0.018,0.060698029177697066,-0.271078060672858,-1.0961118780658197,5.564329973046256,1.8327052640568553,0.8898809034621813,-0.18441677409799517,1.366471197976793,0.0,-0.33109110449718315
1999-03-11,-0.14,0.73,-0.77,-0.01,-0.02,0.11,0.018,0.060698029177697066,1.0799045653347772,0.9812189245700598,1.4075602836276513,0.482996380040257,0.6622472716751648,0.12293096381261748,1.0657323081325831,-0.1770985190209906,0.7709787282100145
1999-03-12,-0.79,-0.32,-0.35,1.14,-0.09,0.51,0.018,0.060698029177697066,0.428777020715021,0.8579241325023634,-0.381926947165212,0.18059316261855862,-0.5515742524106138,0.3068863603883365,-0.424923293741708,-0.8904896806805951,1.0911000882304567
1999-03-15,0.7,0.94,-0.49,-0.75,-0.48,-0.48,0.018,0.060698029177697066,0.21364863569095505,0.8505636273798967,-0.7682428268301233,0.3002383605203107,0.33132513688736154,-0.2454005501029588,0.21268352404231194,1.5971599205058418,0.2708966571613569
1999-03-16,0.18,-0.15,-0.24,-0.57,0.19,-0.25,0.018,0.060698029177697066,-0.5350413575337054,0.4507155035703647,-0.5155214554008136,-1.4492820921461202,-0.22076467135514477,-0.6779673294280197,-0.4258050002721614,1.7020030130915131,-0.379478991839477
1999-03-17,-0.79,-0.55,0.14,0.76,-0.84,0.0,0.018,0.060698029177697066,-0.43011617584705064,-1.70077707325893,2.551167559737655,-0.8552208759390112,-0.5539795064647635,-0.18573815086910805,-0.284962751518103,-0.6511994195107285,-0.9277126714454909
1999-03-18,-0.16,1.27,-1.19,-0.12,-0.08,-0.37,0.018,0.060698029177697066,1.7094401971196937,1.70077707325893,1.2516143793600776,2.3045029680851314,1.3792609660302269,0.2476397988158574,2.117279511647796,1.384112732398357,1.4694087891203633
1999-03-19,-0.02,-1.32,0.48,0.66,-0.19,0.35,0.018,0.060698029177697066,-1.385627137811385,-0.4438152274248708,-1.0187167641704242,-1.916827644741792,-0.43931864451538516,0.6193568063359578,0.12601721115328424,-2.4349163259791418,-1.8608902637774705
1999-03-22,-0.56,-0.33,-0.46,0.2,-0.86,0.92,0.018,0.060698029177697066,-1.0811101459692996,-0.056552390789166296,0.6284975878811494,0.24482348923542396,-0.2755244507000043,-0.7425424780731937,0.27950602393800317,0.0,0.33188044082450574
1999-03-23,-0.16,-2.64,0.62,0.87,0.73,0.94,0.018,0.060698029177697066,-3.0907162116342146,-2.870449134255848,-1.7699344249547888,-3.4829437270459174,-2.7982126495579074,-2.388596379910002,-2.544278573484071,-2.9479452235568804,-3.198046233411578
1999-03-24,-0.33,0.51,-0.52,-0.28,0.3,-0.57,0.018,0.060698029177697066,-0.7878620949439252,-0.05829726101111987,-0.5115151041671151,-0.2535039162188557,0.4530408739359171,-0.2547978517272842,0.07156303009625553,1.9304747984557835,1.3590376350919975
1999-03-25,0.3,1.78,0.19,-0.92,-0.67,-0.81,0.018,0.060698029177697066,3.0052400063036444,0.7547260059345362,0.256095887951302,2.2585730872731524,1.680753904807153,1.0783598397253513,0.3569799574540067,2.329237456914157,-0.33803388199471485
1999-03-26,-0.63,-0.5,0.84,-0.43,-0.24,-0.11,0.018,0.060698029177697066,-0.6600796224006888,-0.347672473339955,1.2706365937013242,-0.8723003783779326,-0.7808529254734964,0.2520261222224818,-0.7871128924304749,-0.5226096778760958,-1.3064639858219262
1999-03-29,-0.31,1.98,-0.54,-1.72,0.28,-0.67,0.018,0.060698029177697066,2.399247866379728,1.2688457328706715,2.7399064465555956,2.2278457142305808,1.224271966406043,1.6230723015964177,1.638819672836167,3.6866571385841596,-0.5159165358521456
1999-03-30,0.99,-0.63,0.48,-0.32,-0.04,0.05,0.018,0.060698029177697066,0.10766723477302342,-0.8633398423303795,-1.8599330749748066,-1.1695948547342905,-0.3324167110878129,-0.06196449525757153,-0.2122437847078107,-0.16849293643446117,-1.6222808791612309
1999-03-31,0.27,-0.86,0.3,0.25,-0.45,-0.31,0.018,0.060698029177697066,-1.518467074939922,-2.2209781333668577,-1.513277270301261,-1.1834909020746576,-0.5564952802396661,-1.121556146228686,-1.4265758881283563,-1.2728284435512993,-0.23397993801168582
1999-04-01,0.96,0.54,-0.36,0.38,-0.52,-0.2,0.018,0.6652579721027507,-0.10931550273434176,0.177109890646987,-0.1271001137433725,0.25033895634885006,0.0,1.0595651356173796,1.142922365711918,1.5674742854020707,2.0858913981264937
1999-04-05,1.25,1.87,-1.18,-0.9,-0.91,-0.59,0.018,0.6652579721027507,1.3043530288753935,0.5295985231234646,2.3884704150890723,1.9802525313636465,2.2075893369511324,2.1466866604493706,1.200100439574836,3.3887463703469844,0.7995122200231908
1999-04-06,0.91,-0.26,-0.04,-0.03,-0.2,-0.23,0.018,0.6652579721027507,0.538495899697855,-1.1213401648507038,-0.9987258862908188,-0.737995452112461,0.10910322237367431,-0.547689729156664,-1.769971056730446,0.849719295614193,-0.5132262651246222
1999-04-07,0.79,0.42,-0.74,-0.08,0.64,-0.36,0.018,0.6652579721027507,0.855617443918133,-0.11871960077582955,-1.0088309330312129,2.679853946032029,1.8904522162377813,0.1829357196155179,1.065767924279859,-0.24202138226114833,1.3064639858219262
1999-04-08,0.33,1.27,-0.52,-0.81,-0.01,-0.29,0.018,0.6652579721027507,2.2118437784538703,2.290832399130016,1.0088309330312129,1.78678797357259,1.0114451316043827,0.5466216734805851,1.4034968958744898,0.9646363080330289,2.6177915981650646
1999-04-09,-0.68,0.43,1.18,-0.43,-0.3,-0.31,0.018,0.6652579721027507,0.9331228566343164,0.2320074416410911,1.8645862401347912,-0.23641651717722922,0.31728947113793815,0.060529754616700515,-0.4890293630387177,-0.16016155587217362,-0.717286192389377
1999-04-12,0.11,0.87,0.51,-0.3,-0.88,0.62,0.018,0.6652579721027507,0.8221674896835562,1.6662634879511362,0.7361600454688144,1.7595690532401065,2.502703236130488,2.392445858501846,2.898795231070883,-1.5341196280859393,1.4293748611584611
1999-04-13,-0.58,-0.34,2.03,-0.33,-0.86,-0.13,0.018,0.6652579721027507,-0.513059897683732,0.3412302887461749,-0.122287632911533,-0.1163298711276628,-1.0352264536760636,0.7653989595407307,1.2170510241288124,-1.5580757656724842,-1.6510888848783711
1999-04-14,-2.73,-1.43,1.18,1.97,0.92,1.15,0.018,0.6652579721027507,-2.2894381492564175,-3.0558380363161497,-1.2315802156152689,-1.2888456447500474,-0.9409283186596173,2.1468696967354983,4.725292711855644,-2.510558411880748,-1.4533364118046066
1999-04-15,-2.78,-0.39,0.07,0.99,0.83,0.27,0.018,0.6652579721027507,-0.21070878529547699,-2.489739720562767,4.245643448061287,-0.9478547965241724,-2.5533146262976203,2.5504330852870183,3.774067024656036,0.8438913795779435,1.0084281792551053
1999-04-16,-2.68,-0.23,1.1,1.0,-0.12,0.7,0.018,0.6652579721027507,0.31592700409994734,0.41928409373537256,3.0987496393087177,-0.4772956494521807,-0.9744934945808303,0.5580448940112781,1.105000622373753,-2.725907519723414,1.108638311576593
1999-04-19,-4.11,-2.48,-0.2,3.48,2.35,2.23,0.018,0.6652579721027507,-2.232925123961449,-4.274164477211029,1.2016922613755643,0.0,-2.7580283625463498,0.8312449266876243,1.0324743614998688,-4.956794663722608,0.9873588058512794
1999-04-20,1.79,1.38,-0.55,-1.8,-1.18,-1.49,0.018,0.6652579721027507,1.282038497623894,1.8542205828571579,-1.6054710883420142,1.307173425791186,1.8836502382088227,-0.6644443812815926,-1.2158884944651671,2.509106454904675,1.0858476666574024
1999-04-21,1.32,2.53,0.04,-1.7,-1.2,-0.95,0.018,0.6652579721027507,1.6842793267697775,3.134623540804826,-1.5143250442051226,1.5231525360628773,2.2789882550844798,0.3327687314143457,0.4272934850464427,2.6202377354747064,1.7661176782449495
1999-04-22,0.63,1.35,-0.89,-0.67,-0.56,-0.6,0.018,0.6652579721027507,0.2606376322007886,1.2385975195127408,1.745284461658514,1.0410951658337275,2.0181452908393904,0.05538937644571362,-1.596088664582096,4.508855282651991,-0.3187679016061207
1999-04-23,0.05,0.11,0.58,0.04,-0.49,-0.67,0.018,0.6652579721027507,1.0872037352402053,-0.17596042477618923,-1.2768948228852661,-0.34584315095922413,2.2355985819344504,0.7717619790281294,1.47421349502177,0.20581495361220448,-0.05326380842323175
1999-04-26,0.74,0.44,0.57,-1.25,-1.13,-0.33,0.018,0.6652579721027507,-0.61979665094265,-0.7071642161257774,-2.244641035189332,-1.51253386238972,-0.15439111030666197,-0.10989374984902156,-0.9804322277460198,2.5174089580157766,-0.53391815761481
1999-04-27,-0.79,0.09,0.08,0.57,0.66,0.58,0.018,0.6652579721027507,0.2587240603692642,0.11823691342067733,3.1170027397788402,1.7432311940223766,0.10299037066210381,0.4935526085132924,1.9513062565369665,-2.5174089580157766,0.5871819660380417
1999-04-28,-2.52,-0.88,0.32,1.49,0.84,0.98,0.018,0.6652579721027507,-0.36242345079249283,-1.4877033317469923,3.2472148631613074,-0.5777263172357827,-2.711338697197929,1.2503971708256678,5.177635028381955,-1.3245031567610255,-0.4266768289317824
1999-04-29,-1.34,-0.45,0.57,0.72,0.08,0.43,0.018,0.6652579721027507,-2.308624652844893,-0.782488602957665,2.9820300088782226,0.3470289856031261,-1.169579279718036,0.3774419871331869,0.7426193677564363,-1.0471391843659195,1.4327726355572334
1999-04-30,-0.06,-0.47,0.47,-0.29,-0.53,-0.14,0.018,0.6652579721027507,-0.3189676702985089,-1.3381413981316204,-1.701090273862027,-1.3953280133907509,-0.7515417923794399,-1.191132365126668,-1.2024332465297771,-0.8032044186148113,-1.3259306504327828
1999-05-03,-1.32,1.1,-0.96,0.33,0.86,0.71,0.017,0.6652579721027507,2.419912865059848,2.3003125483512132,2.459865987675469,1.1641691165294343,1.9211210720974758,1.9418307095192766,2.2780017165711097,0.8453250013282343,1.483846090444274
1999-05-04,-1.42,-1.49,0.95,0.62,0.71,1.2,0.017,0.6652579721027507,-1.150058568423784,-0.8413370380274898,0.10799601020279326,-3.1749277977737744,-1.9211210720974758,0.42645375887291337,-0.6213050214206373,-1.5267415290634911,-0.8452433450308217
1999-05-05,0.54,1.03,-0.96,-0.03,-0.6,-0.49,0.017,0.6652579721027507,-0.844783980102104,0.9609683840301475,-1.4670755512955935,0.5956633026006131,0.8583817177982844,0.0,1.182774985197188,2.0305099988182196,0.7926586161786542
1999-05-06,-0.41,-1.15,1.06,1.04,0.54,1.07,0.017,0.6652579721027507,-2.2520656002352535,-1.3237282642975856,-0.2740401133809023,-1.6767625746594739,0.4264670843152185,0.21252644300679968,0.836412593904079,-2.5446666362967107,-2.127803452079391
1999-05-07,-0.02,0.89,-0.43,-0.24,-0.23,-0.5,0.017,0.6652579721027507,2.2520656002352535,0.8444217059494274,0.6019333796623894,1.9140202927153016,-0.3196938772825231,1.8927621312871068,0.22179573944853814,1.7035455358975327,1.2290069886016664
1999-05-10,-0.54,-0.03,1.12,0.15,-0.85,-0.25,0.017,0.6652579721027507,-0.10610264623545085,-1.573899805454504,-1.152322310027909,-0.3561496943957021,-0.21361313245154,-1.3634238798894138,-0.555525340137919,0.8411211003991781,-0.26589386273028204
1999-05-11,0.73,1.19,-0.24,-0.82,-0.49,-0.29,0.017,0.6652579721027507,1.9969562608783242,0.4262101352288994,0.3306096728038721,1.1820590516772533,1.5915102984726648,1.6754269552555545,-0.16729239493025183,1.496302062165844,0.3720317100293524
1999-05-12,0.73,0.65,0.07,-0.57,0.03,-0.7,0.017,0.6652579721027507,0.6223853367884224,1.4474822162819034,-1.8879068106563146,1.4002273310939728,0.9429272453006288,-0.9913712391715901,-2.5432418832458836,1.9608508501394617,0.264947076322386
1999-05-13,-0.66,0.23,0.25,0.18,0.59,0.85,0.017,0.6652579721027507,-0.5183964029054078,0.477947908743781,0.50322025527616,0.9227667801356532,-0.627610623684216,-1.0012673892763058,-0.40144298728614913,-0.28357140663550773,1.31404342078989
1999-05-14,-0.58,-2.14,0.79,0.49,-0.13,0.83,0.017,0.6652579721027507,-1.994842548525888,-1.8040435070551197,-0.7277060055235651,-3.148903468511177,-1.799986994670233,-1.2793972600842807,-0.2877968883634452,-2.67233137377203,-1.8977583987183966
1999-05-17,0.52,0.15,-0.41,-0.74,-0.21,-0.41,0.017,0.6652579721027507,-2.0353505848271336,0.6652827118914129,-0.39401205316647037,-1.9140202927153016,-0.6430444859431006,-0.2148195972488498,-0.1153076168269429,1.406726706271888,2.054335049613787
1999-05-18,-0.23,-0.4,0.56,0.5,-0.02,-0.25,0.017,0.6652579721027507,0.6472094409677887,-1.3349872203196167,-2.339576606794269,0.24122725977551163,-1.081102800992051,-1.2987206322712108,-2.453396791011997,0.899746906647847,-2.2140771175950036
1999-05-19,-0.54,0.82,-0.15,0.03,-0.39,-0.12,0.017,0.6652579721027507,-1.1898045235979815,1.3952400662257336,1.3761212813762302,0.7203807301898735,1.1885358821703385,1.5135402295200606,1.0002694642787358,0.3253044570426411,2.0575004666996133
1999-05-20,-0.94,-0.36,1.1,0.26,0.34,0.69,0.017,0.6652579721027507,0.8667410392696695,0.2406956516330272,1.1325427592510984,-1.324502073126288,1.333697030470482,0.2678797383467657,-1.177859799414982,-1.3072749132013506,-0.20909657727252728
1999-05-21,-1.02,-0.57,0.95,0.55,0.28,0.53,0.017,0.6652579721027507,-0.6493904168515918,-0.3009484975391441,1.5642569652555505,-0.2427360265197187,-1.1190719826900786,-1.1841322816240396,-0.05924567546156112,-1.1579878363261464,-0.9463713613182545
1999-05-24,-0.47,-1.93,0.23,0.96,0.62,0.56,0.017,0.6652579721027507,-2.195479401487166,-2.6261712938919324,-2.412494332130244,-2.2114453721504113,-2.3862669797322322,-0.8700307658271011,-0.41577590468286907,-2.1867972491197207,0.9987000980447913
1999-05-25,-1.27,-1.81,0.11,0.89,0.35,1.05,0.017,0.6652579721027507,-1.0038930549364444,-0.9949920459248585,-0.39827168761501497,-2.6432784546907673,-0.9928179222264077,-0.32819670907451304,-0.9569700393385006,-2.105314008323278,0.10451333837777632
1999-05-26,0.99,1.41,-1.43,-0.69,-0.07,-0.59,0.017,0.6652579721027507,1.1148302543201982,0.0,2.810766019745259,3.2007242459096474,0.11081529740559759,-0.7149015684442261,-0.9661708163826166,2.0628395820383005,0.5211428446742161
1999-05-27,0.13,-1.43,1.16,0.09,0.12,-0.12,0.017,0.6652579721027507,-2.0157525089270933,-0.5012229039774052,-3.0390755639827294,-2.438355598933928,-1.113598947141492,-1.669468268721186,-2.3328381268946874,-0.7257377185620584,-1.7300374725372158
1999-05-28,0.54,1.53,-0.18,-0.6,-0.53,-0.63,0.017,0.6652579721027507,1.4041330876245706,1.4962149499022637,1.0233195584906873,1.5698894604540214,0.7252316011003845,1.0050238874395934,-2.0076008827552894,1.2771288140576598,0.2113213305916961
1999-06-01,-0.34,-0.8,0.61,0.69,0.74,1.02,0.018,0.0,0.6116194213025228,0.37065018825828133,-0.567260664159619,-1.4433898634173215,0.27755204863550986,0.055531303585931724,4.21896207919592,-2.2674648216078896,-0.05282963717330169
1999-06-02,0.42,0.13,-0.46,-0.43,-0.07,-0.05,0.018,0.0,-0.22197035692204103,-1.5533334524343356,1.1312951722525888,-0.6340805953716444,-0.3331254361417457,1.323814646139887,-0.12157232445200172,1.0760034829990772,0.0
1999-06-03,-0.26,0.12,-0.19,0.26,0.26,0.25,0.018,0.0,2.306512559025453,0.9349392439735649,0.33687490172433776,-0.06367165621989912,0.7756125826941851,1.0357581557684181,0.30370959298235967,-0.68734048142014,-0.9548430300867938
1999-06-04,1.06,2.03,-0.69,-1.51,-0.36,-0.57,0.018,0.0,0.7571736989151479,3.4149283195416213,1.5572971378524425,1.8291203610016904,2.3992023945923258,1.0250782480217158,1.8624805176448156,2.9308150777758613,1.4814665626562196
1999-06-07,0.2,0.71,0.23,-0.01,-0.61,-0.61,0.018,0.0,0.2690520754054848,-0.8428498222690539,1.152322310027909,1.8576766095382613,-0.8657655691368671,0.961485261088102,0.29715999389066106,1.7838551584883344,0.8368125553000372
1999-06-08,-0.04,-1.23,0.71,0.61,0.06,0.12,0.018,0.0,-1.5159909015034057,-1.400384443806546,-1.594772852205617,-1.7952129432742492,-0.8185937302400692,-0.9078416466993477,-1.2541300332291616,-2.329521758413522,0.0
1999-06-09,0.6,0.16,0.43,-0.44,-0.33,-0.63,0.018,0.0,-0.9868576919877636,-0.5532998450052506,0.22148298033553004,-0.25012799654096085,0.054809719233217535,0.10728329984690532,-0.9661708163826166,1.5037822221104502,0.7781882076679292
1999-06-10,-0.07,-1.2,0.66,0.5,0.07,0.26,0.018,0.0,-1.4428724569409912,-1.866865138160545,0.5515772346460501,-1.8963665339339908,-0.8248567508340354,-1.1860051622573753,1.6847138066056644,-1.5037822221104502,-0.8302833722839242
1999-06-11,-0.65,-0.8,0.1,0.38,0.59,0.21,0.018,0.0,-0.5043571401774471,-1.0101657174824474,0.7671298103129498,0.19124574747189094,-1.1663488162235947,-0.16285887296367818,-0.8989916096784345,-1.355953328829651,-0.6797651738195576
1999-06-14,-0.58,-0.49,-1.0,1.0,1.21,1.21,0.018,0.0,0.11230755638549361,0.3167589936603932,0.8695792540569958,-0.5108620008642095,0.5571348817941857,1.187937120985394,2.3796022727910593,-0.4704496132140523,2.7426968576989896
1999-06-15,-0.16,0.52,-0.5,0.08,-0.1,-0.13,0.018,0.0,-0.6756896914640542,0.2527217362634282,1.2369139532840023,0.5108620008642095,1.1049362065329582,0.3215233527355199,0.8780445400170311,0.8961863115310553,0.10205262852709396
1999-06-16,1.46,2.26,-0.84,-1.12,-0.83,-1.54,0.018,0.0,2.6757628117433985,0.7542166732848354,-1.0207241056185978,2.5779415887992485,1.958684058874205,1.3815051831719494,0.40703981271308365,4.0379667863038815,0.9643031984678974
1999-06-17,0.35,0.72,-0.1,-0.67,-0.26,-0.4,0.018,0.0,-0.49631893347621414,0.8107919147189335,0.10799601020279326,1.9059967687759638,0.48377989154779755,0.7884764276913092,0.34769475094691416,1.095583740765571,-0.8623319204059676
1999-06-18,0.42,0.22,0.35,-0.12,-0.36,-0.18,0.018,0.0,0.7407587351120348,-0.03747273168901444,0.1810660643052131,0.155272521643246,-0.48377989154779755,0.7537156791341371,0.25350370730907734,0.8838996005925637,0.35651619878431795
1999-06-21,0.84,0.63,0.63,-0.75,-0.16,-1.28,0.018,0.0,1.7429801382781385,-1.1292493644502244,-2.3542846178785215,0.6079111531814174,-0.48605490512132477,-1.3620191104807944,-2.4605357350702572,2.4887751432707717,-0.769029093768081
1999-06-22,-0.25,-0.93,0.74,0.23,0.54,0.64,0.018,0.0,-0.6500781557178481,0.5662360034999647,-1.0582671949364908,-1.0969544425765143,-0.16256074746863192,-0.4757811654395816,-1.3134660306085344,-2.129377564884649,-0.3609274593526557
1999-06-23,0.55,-0.14,0.09,0.03,-0.28,-0.04,0.018,0.0,-1.42308297612308,-1.0722152642065996,0.7808461336410666,-0.9852208524167239,0.21667939723215568,0.3174523377867722,0.4795530823876959,0.754350615958943,-0.31042737687494437
1999-06-24,-0.22,-1.31,0.76,0.43,0.12,0.51,0.018,0.0,-0.22073690654575984,-0.3175710531331699,-1.6807268127341235,-1.6219768012084135,-1.856939832229454,-1.0621615518795036,-2.298902446532969,-2.0783845023780945,-1.093997245741729
1999-06-25,0.02,-0.06,0.18,-0.01,0.32,0.12,0.018,0.0,-0.33204427388384694,-0.06367619336078434,-0.7941469460534201,0.2512249796928767,0.11017543116298434,-0.5890332698796907,0.6101350021793905,0.12111341823555222,-0.5252314490816534
1999-06-28,0.45,1.23,0.05,-0.25,-0.29,-0.74,0.018,0.0,1.9214893777248498,0.06367619336078434,-0.6283918408103162,2.294675656313716,1.0952836315521353,0.16097301050304047,1.8680686370510902,1.640337635603295,1.0476955554216794
1999-06-29,0.42,1.49,-0.26,-0.89,0.11,-0.38,0.018,0.0,1.6716969572365237,1.7654943495229336,1.3660132344543552,0.30611004517386853,0.9756268705763294,0.5348152000233419,-0.5988156250932963,1.2618531097171815,0.05209274810096254
1999-06-30,1.21,1.6,0.83,-1.55,0.42,-1.02,0.018,0.0,1.9068228966133027,2.3471808176372733,1.4590595378578541,2.0569436213001335,1.2861689677857058,1.744716608611041,-0.06003864999191144,1.5166270602162246,2.1128823558228316
1999-07-01,0.02,0.55,-0.82,-0.34,-0.2,0.57,0.018,0.42080014002046084,0.5232934317076054,0.729970195306695,0.7769138682790722,1.072112239822598,0.3190234360447075,0.05235226055746445,0.9569131823631505,1.1130943004844518,-0.3575181348587808
1999-07-02,0.32,0.73,-0.03,-0.58,-0.06,-0.28,0.018,0.42080014002046084,0.5206117075665873,0.3629798855624866,0.3311278726657374,0.0,0.0,0.4703610216305609,2.0036142593423456,1.2893192505692763,0.051129697871443724
1999-07-06,0.41,-0.08,0.28,-0.06,-0.51,-0.15,0.018,0.42080014002046084,0.8272289159884316,-0.060325132330651954,1.8559222757109417,0.8259183449395913,-0.21255344742110438,0.10420159587689604,-0.46789378501639334,-0.5667570573681502,-0.3074057761859983
