Date,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2012-01-03,0.8052028512730806,-0.18396948294823492,2.276050701075068,2.188028375349996,1.7233540225125192,1.7834581422128115,2.4031252796799825,1.2164357384595634,-1.5089657683161588
2012-01-04,0.7707046099843518,-0.33280833042394964,0.5334693647256722,-0.5129679016275086,-0.6044912091536572,0.4382274449227212,0.35926351838260073,-0.0503188452851392,-0.6401548221619273
2012-01-05,1.2205754483592128,-0.4453018430267873,-0.8115785488179844,1.1302607083319023,0.26219991516202124,0.3370260015424483,0.07906007213716039,0.7984574606527335,0.2451877251915717
2012-01-06,-0.151102780304165,-0.4199244165335363,-0.4996050402597707,-0.675350124885388,0.44574899963307635,-0.19730489855914088,0.34437222846231375,0.3696389283865704,-0.6906157786845446
2012-01-09,-0.0024442713364206965,0.16972524414887835,0.20861085673271051,0.5479602879701594,0.17170177611001955,0.5394641552358684,0.08051404390786508,0.5992420835103254,0.14324124412211647
2012-01-10,1.2863637670997223,0.8222621452578134,1.2713145303337754,2.0166427809016523,1.2242740861440593,1.627737046266192,1.715291249720406,1.135562508081798,0.23940632773093287
2012-01-11,1.0761999503280746,-0.3359264842524008,-1.6707829509551964,0.16796951606295166,0.25614266076155917,0.4252019843527987,0.9299314657752009,0.3361888502566055,-0.5948276951286907
2012-01-12,0.21636130530522302,0.17635225739652394,-0.672649593043273,0.7158517688173724,0.27060655511878745,1.016511669915217,1.134476546489545,0.18216220030300165,-0.1601383026890764
2012-01-13,-0.38678243683073116,-0.27540534165255015,-0.33966626295424407,-0.6124044094146711,-0.6122490898633447,-0.6751176123747509,-0.5181186557399213,-1.1292170943575153,0.10128180038078138
2012-01-17,0.17013703374430644,0.44940971510213634,0.9123332596878503,-0.5168023148785901,0.8851793225505196,0.4989974737049901,0.06453947773240402,0.5271310554327061,-0.0867417766246235
2012-01-18,2.1435298264839227,0.376520605070392,2.2721223120868688,1.2449579313288281,0.9270289666520437,1.0638966220624229,0.8790470799503863,2.85648162866838,-0.04497601617717839
2012-01-19,0.7748656515405268,0.308773874794174,0.17952355131391484,1.0174213812021229,0.39256567489416777,0.9398876601636214,0.3326081851734559,1.7721625110039276,-1.2466688920872
2012-01-20,-0.795239065632988,-0.12045181196322688,0.07365097665082421,0.43694583449343916,-0.21972825802121568,-0.5700009938049538,-0.06140249702012892,0.2739897885149961,0.33745807154634416
2012-01-23,-0.10723619588056676,-0.008147494321685225,1.0210690955853168,0.07284105804351157,-0.24775244078941078,-0.2306434746891749,-0.3413855901429057,0.035805223511177105,0.40858608838056515
2012-01-24,0.9632108532474144,-0.27905780735575675,-0.04062595212040443,-0.04567581956590744,0.5806481896155423,0.07053008258533146,-0.1712079393656134,0.829675551219348,-0.8250219491291252
2012-01-25,0.7615441235422061,0.7645625115240783,0.9383811672633746,0.1755225116102294,1.0315978684321059,1.3529362834286447,1.1488635992801477,-0.2867400847338171,1.8837989396593862
2012-01-26,-0.7566512622238619,-0.6000593428351619,-1.8867340924185185,-0.959035931586002,-0.7859525104205651,-0.2785042139525775,0.223820333677615,-0.8462914114716228,0.2723888698749056
2012-01-27,-0.061109602657367645,-0.6836174862017551,-0.14851631541238086,0.3707072423369493,0.25170583214761616,0.0005836387398922484,0.7236513654338965,-0.02127396307693178,-1.3533206096316455
2012-01-30,-0.3064477105015488,-0.32389700396384513,-0.3658995831123224,-0.8793913244121999,-0.27416146510139816,-0.34651312069129214,-0.1772669010942921,-0.15156702460671995,-0.4574015021571055
2012-01-31,-0.3470651701191903,0.011841377500990395,-0.14213509991283513,0.2477523869033666,0.3380703042931386,-0.15043622765495776,-0.3170731107437701,0.22454523644712543,0.2784753992412777
2012-02-01,0.7634426427634337,0.7934734709298046,0.8939112038954866,1.8612005787666235,1.5808866607232255,1.162119540993861,1.37158572999742,1.6024903932689627,0.4728546776846521
2012-02-02,-0.041555857370447785,0.4231932183323907,0.1586866658503855,0.75400324354667,-0.512983400519483,0.000817621453824186,-0.3203166297882042,-0.22684047801937446,-0.16038465278871025
2012-02-03,1.8914103606445254,0.3846966864347474,1.9698129729808471,2.6436852618026725,0.7629226179829494,1.9445486333350468,1.2126289022439591,1.9891842559014148,0.39416479297213125
2012-02-06,-0.30097971701787596,-0.2545230562675347,1.182200539124606,-0.4631021934530499,-0.16475224175797692,-0.36495626154683625,-0.007965223106002946,-0.5404894086074548,-0.44963032324211377
2012-02-07,0.4426889052963771,-0.15272569749350348,0.5880369727967238,0.14338092351074644,0.008887349909500884,0.005568581766356036,-0.08223553657800534,0.33159182254023023,0.804132043421972
2012-02-08,0.46294177376448853,-0.24356905411885862,-0.3982383125282124,0.7644392312465188,-0.0437849908168073,0.25310629186516675,0.48343669384567356,0.5732223034553036,0.07692951608193307
2012-02-09,0.6266604868127208,0.4593907997376674,0.2267221926974594,-0.08538560289402089,-0.4086583131930642,0.36084363780177514,0.18536816966152875,0.7419485510724824,-0.21890420726858972
2012-02-10,-0.5858841152967103,-0.5182725774354995,-0.8465220385826755,-0.7805607706459798,-0.5070572665011984,-0.726993856280485,-1.4795268292952999,-1.1993680673099227,-0.11965418800707996
2012-02-13,0.7600250386335836,0.2900331313194973,0.7206220985281508,0.7958299584339458,0.41947188704155963,1.3106802698768953,0.7877481511196278,0.37595728952463003,-0.256111666977305
2012-02-14,-0.009271388735438982,0.2510320362315906,0.37804742633395505,-0.5736964173546131,0.13653032336433668,-0.5726751908560952,-0.7025897770540034,0.3502564875564272,0.14713149122887612
2012-02-15,-0.799325396220016,-0.20979296292015265,0.2953364956765625,-0.2367433288854782,-0.2170899374587826,-1.226678939264078,-0.04484530397358998,-0.05876145740716242,-0.2790129476604498
2012-02-16,0.7424403536329204,0.32371306001449474,1.4710668435586358,1.5409446170216874,0.7902995264985229,1.131933625209287,1.2684663432647127,1.9754513596895307,1.2200020285741084
2012-02-17,0.5403589073617902,0.3039564574594897,0.19047585425772118,0.5189797070250421,-0.4461829270196789,0.19038253158671156,0.17169063340233337,-0.40165857558061047,0.035404222195224336
2012-02-21,-0.5011292801112482,-0.5918725614419529,0.9757272725243432,-0.03607771145799006,-0.8209061808405081,0.038774407629840496,0.7313759364982013,-0.45858989726244964,-0.11436440567922772
2012-02-22,-0.6610415399544595,-0.08140467342989753,-0.08916683412325818,-1.052843328629387,0.016006886206006616,-0.30252232939510415,-0.0505022926675699,-0.33732005298342094,0.031524451045545306
2012-02-23,0.6352074402396654,0.40519230749271273,0.5865247847363697,1.133674462569094,0.22223014201981411,0.4280810652864382,0.4718987127081043,0.03668157769010826,-0.16228675549751542
2012-02-24,-0.12042116428292819,0.24353182409673596,0.032702396339220896,-0.26066292476879027,0.7657410537095098,-0.223404996422787,-0.26134331017418844,0.34578574127559086,0.3976991292773382
2012-02-27,0.5476613689991889,-0.0669858787768768,-0.3887025298472624,0.4083486015509487,0.017120844867262768,0.24687218943091996,0.5535462489471468,0.0519565190336206,-0.29358579698782344
2012-02-28,0.7798947443336586,0.11200231038484458,-0.29394155639629604,0.3184427454191021,0.4156790302297814,-0.080622111239139,0.1668161574778135,0.3634272579279151,-0.3939825780514903
2012-02-29,0.20407008904626653,0.2643837302122254,-1.0422374355478077,-0.45866897958127695,-0.5669957034596134,-0.5102950714908314,-1.4174729138678925,-1.1476854580152773,0.1780550085136092
2012-03-01,0.721983470922576,0.1967921978686491,1.504973797136383,0.9437566650431373,0.31196005115431785,0.49114886161805504,0.3160131066665194,0.4827530299976674,0.2166291482036226
2012-03-02,-0.02084966789968205,-0.018556241397270596,-1.1704188200872632,-0.6096440121055151,-0.4251362819256858,-0.7825163908685127,-0.4363123260037117,-0.29207229375134763,0.015138824918499567
2012-03-05,0.00684919192264653,0.4175519746441848,-0.39619080845858523,-0.3786497304687144,-0.45051514312056634,-0.4116746890105513,-1.3366747857028216,-1.2622679833660098,0.1363721894840363
2012-03-06,-1.8536117099744345,-1.0248990743825888,-1.8916535016873404,-2.3944540281533557,-1.3428505264990964,-2.3725817451161366,-2.016719471434322,-1.3746620078771015,-0.7196876030109182
2012-03-07,1.5285531101179337,0.3052982077972662,1.229518692091108,1.182639424255513,0.37690874790908585,0.9569975276068096,0.5015013898420824,1.0482992895297476,0.18994654371613215
2012-03-08,1.4703252359821604,0.5773183991248656,1.0605454407536352,0.8996723766679535,1.4592106475662152,1.4540384062856184,1.4449071363129953,1.033531532558081,0.4886012458252073
2012-03-09,0.7679937285603574,0.3493579935430995,-0.01486527535184412,0.7334207268288072,0.5006463083453535,0.4379855018192858,-0.02585138617304348,0.7865484250119678,0.38126847533148456
2012-03-12,-0.004107732808531491,0.48587337660617025,-0.6168191522660932,-0.36403200334134744,-0.34159890315216573,0.06400345075122507,-0.34803402186710586,-0.2547879749689033,0.9966869063101591
2012-03-13,1.6640546933002507,0.720199609940243,1.2184203477015654,3.1228458457173587,1.4424351357596887,1.8989817525825807,1.3330601676745233,2.2338912750968647,0.2973496958590212
2012-03-14,-0.10384258915248375,-0.27802770723329284,-1.2182924573997778,0.14752128358096234,0.09794866426529182,-0.4857421050955107,-0.6004104744372969,-0.36773637501946566,-1.5326811746601414
2012-03-15,0.7633604526472806,0.3337931310613892,-0.04067720389760998,1.7763061288237632,0.4747153207447977,1.2926504670599224,0.38480788712082264,1.0038477141690803,-0.0938566710554468
2012-03-16,-0.39160668765347634,-0.07891422706252553,1.161526345588418,-0.06299295054716064,0.11686856005758106,-0.15083949823448253,0.47167730490728416,0.07764718958085326,-0.15611441625365388
2012-03-19,0.4929623572839577,0.01718407506944717,0.6947131240524901,0.45643576855277374,-0.0318194502496984,0.004343058001061601,0.27369717288016265,0.3276326212006783,-0.5860213769397059
2012-03-20,0.05964890804371903,-0.044058275242930454,-1.5125558794441216,0.08107967898519533,-0.48512127615437156,-1.121148246004566,-0.452320388328337,-0.4646885244244187,0.1874873992790576
2012-03-21,0.2970796466017819,0.1308306432128793,-0.9437348936710249,-0.317195153411362,-0.10762480032767595,0.15914495271843992,0.02282319762628781,0.24842871894359142,0.0030510929284865013
2012-03-22,-0.32077141675636245,0.13835925132210888,-2.5738671007346117,-1.1353819471773132,-0.4164502181353043,-1.0898519709478156,-1.4631951718653569,-0.37846081924085717,0.06034312622988924
2012-03-23,-0.368394119411762,0.22166125502860534,1.170359489977968,0.8339172576902094,0.18904367470387173,0.1828799646359771,1.0615710271079952,0.2431795372511763,0.14435525104426017
2012-03-26,1.7153172012216162,0.8545296037131286,0.8065956062862256,1.637365799316895,2.0196165964176735,1.5975189351401224,1.3638469557428465,1.607905503810982,0.7849526205081897
2012-03-27,-0.04570071542939756,0.13283358478799084,-0.9491528733985983,-0.9029051806014239,0.12272192114402541,-0.2518276825687201,0.358644993335175,0.12499130565156219,0.3535396410540217
2012-03-28,-0.6558124234497467,-0.19751430316300866,-1.206343698958423,0.10316057622241985,-0.5549667494695899,-0.9987493319323548,-1.3377863390595817,-0.6492298217308164,-0.9301985034683846
2012-03-29,-0.49043031107225193,-0.13104289566251695,-0.5876183732572288,-0.9794409114215472,0.2688058675502521,0.05834195150940777,-0.027228602586109825,0.07029660915749548,0.31265657075186704
2012-03-30,-0.19401231198790486,0.4463980876291537,0.621467912614615,0.5442691051663956,0.6672143980981015,0.15011649081016942,0.35442151279642836,0.15317447783555366,0.5146599849806709
2012-04-02,0.08160236560625182,0.7931153916612952,1.1398477370091809,0.9350357854751186,0.4051718197571529,0.9258371072135112,1.2579451232637386,0.4955354585906916,0.3458944800324422
2012-04-03,0.0996700035836466,-0.5677580098403882,-1.009643177921643,-0.4079725415232163,-0.19138988244504906,-0.6187024897397216,-0.6616619860631968,-0.8034525007833808,0.02918339968961604
2012-04-04,-1.1476278762719074,-0.5185513430443979,-1.0845551593484297,-1.3313147654668376,-0.9717029904180413,-0.7382755869190323,-1.0863807154228646,-1.4542798145454736,-0.2982927438517903
2012-04-05,0.3797346864452285,-0.573755597151248,-0.6169034365374443,1.0103214262589021e-05,0.06602514191892361,-0.2853864794466532,-0.2088059490716443,-0.08333894366765729,-0.7948040577560569
2012-04-09,-0.44996420825993716,-0.9278153664701803,-1.1641421928864997,-1.6909829393897815,-1.5593949126564406,-1.7382143684747087,-1.1424785021236337,-1.246702764915728,-0.5325454860039254
2012-04-10,-3.0283524417984595,-0.8792103858195601,-2.047793263410075,-2.0642799293034084,-1.437860578252574,-2.0930816511811656,-2.175193246018182,-1.5791360549124287,-1.604937476723552
2012-04-11,2.0522918654982765,0.4948166351798228,-0.15712529498599637,1.3681106309712607,0.6310412914674262,1.0747663799307652,1.0417416339845633,0.8328789978922411,0.1370396205147057
2012-04-12,1.2940573942926903,0.4471911503518831,2.2568048305970563,1.8549660979203035,0.9248427943569978,1.9184004278901854,2.4380702775637006,1.6031095397772197,0.45140310429313346
2012-04-13,-0.29422700656792344,-0.21615186458470081,-1.541249773205469,-2.139770696724019,-1.4676352123677032,-1.2050612397571647,-1.066536885537281,-1.3113654004253397,-0.42850233294740736
2012-04-16,-0.5708582322261613,0.3221428979595871,-1.3126799690936997,0.5039732860729451,-0.2599539101159469,0.2742270902991723,0.1362681369991142,-0.3005937674428572,0.934211272901893
2012-04-17,0.974092066178937,1.0868270094964232,1.7792349189242942,1.4542985720820876,1.709190277935187,1.5373744121017892,1.461817605379305,1.8601237185932873,0.777875491846583
2012-04-18,0.3051211072804179,-0.16467614230343608,-0.16505113339064792,-0.7632395365491159,-0.21178029594856815,-0.4943698528130783,-0.46918820791163507,-0.5880482844707604,-0.3066182732093096
2012-04-19,-0.5051239267979879,-0.20212775800871963,-0.18777389161777902,-0.390788472651829,0.10982561352532254,-1.0074705603987875,-0.28841239574507005,-0.7462410547118017,-0.41266810812805993
2012-04-20,0.196072126140819,0.630159337409016,-0.12230800880727866,-0.29145716628973256,0.32382426769290845,0.4760213765854626,0.14008551951946627,-0.8986088516575135,1.1269760508677833
2012-04-23,-1.243886359295601,-1.4346951572004498,-0.34235866647890356,-0.757733811482972,-0.8455888156781823,-1.1292221880932833,-1.2142028890901126,-0.8135940227016211,-0.6249566819697723
2012-04-24,-0.18343779294126708,0.4625659624951168,0.6175250454469872,0.9998020117390326,0.04111946886119722,1.1140868717985495,-0.10634223776738008,-0.7308139668105362,0.9674710901087472
2012-04-25,1.8302427206847829,0.5793002743729952,0.7235956855746323,1.3000865674535627,1.4986735914912341,0.4563082242516256,2.0921601608793967,1.961193462517028,0.6574060184571446
2012-04-26,1.7229466302345045,0.7064092360639074,1.7001818086217422,0.8979458766330227,0.07962487606196576,0.6015819677662985,0.4941214574615781,0.6293935759734368,0.696681219122508
2012-04-27,2.028553824102584,0.1123609396353464,0.30672318145321675,0.02426501033660521,0.4383910661021392,0.451449987084875,0.6030988256069455,-0.3776181381626474,0.27178423692875253
2012-04-30,-0.5522133583501657,-0.2009308823110682,0.5860638178409067,-0.5971075139363823,-0.11174506106500133,-0.8405930523778374,-0.5340289920827794,-0.28811019747514033,0.30227185619048963
2012-05-01,0.6362626168513782,0.23752738950692387,1.6197222921658425,0.8039996452571008,0.465085297774742,0.11063993491959097,0.5953720092589067,0.6601916666944435,0.5774802790542867
2012-05-02,1.0036899555773264,-0.043152888188444954,-1.7803190726705829,-0.9964499271746772,-0.028076404053141872,0.07721822877619457,-0.2517180667578464,-0.06487330568426306,-0.8053543476754011
2012-05-03,-1.3812673804182831,-0.4289212203952803,-1.9954606248339113,-1.027194802785359,-0.4832227642007071,-0.826034254996506,-0.9160804298718115,-1.6652827010181144,-0.7165550070666297
2012-05-04,-1.7840565509223643,-0.9687588851303658,-2.188583406297706,-1.6593886893495353,-1.3151187401737907,-1.5402774837859055,-1.9986260099263669,-2.157916731356475,-0.05092831757473377
2012-05-07,-0.018337770924305996,0.4873491019409681,-0.4171059716910286,0.19335546530665496,0.23214908213934787,0.022409479743725556,0.3116426131753832,-1.1581520717428306,-0.2534057364576842
2012-05-08,-1.43226456567194,-0.07535069088680034,-0.4897864113243805,-0.5755981202992997,0.03533165142931727,-0.23526425105776516,-0.7671068572439357,-0.6085047771177866,0.24014984395760947
2012-05-09,-0.2136698043928923,-0.3575230420030717,-0.47392906112665445,-1.0511218056271028,-0.8184528249152134,-0.9776412280409499,-0.7622555926573447,-0.02304707086623572,0.11440408359718096
2012-05-10,-0.08433001674507998,0.6374532520328825,0.7267111308130403,0.5028049868938488,0.5614515597842616,0.048646301227454766,-0.39389478971775965,-1.4518327022796174,1.3857743994652452
2012-05-11,-0.09659369786246448,-0.2672035574524177,-1.1044600725754472,-0.5169942817979053,0.039519148066517934,-0.22034167696029758,-0.3301560330075226,0.2598506273664748,0.03682199906456544
2012-05-14,-1.615282756433495,-0.4685259343404021,-1.9598739852177802,-1.8196455593928422,-0.6197765415400295,-1.1095032095064368,-1.6155311983354315,-0.9989438841765819,-0.2973063777590132
2012-05-15,0.20126776552479816,-0.004062124170528366,-1.9863321050405451,-0.6208299761431665,-0.36784942850903557,-0.5890212215777947,-1.353037725005337,-0.31026191257244307,-0.7638982431945717
2012-05-16,0.21815750561076985,0.28119720520513,-0.469699527415568,-1.4417086739297145,-0.11541727198202224,-0.337564268303291,-1.4862572403780723,-1.32372814457476,0.18981164778508247
2012-05-17,-3.644676282886159,-1.0730800537705985,-0.930367676160429,-1.9316105964310097,-1.023966727495715,-2.4124455240911313,-2.4184185387920074,-1.6849255781618186,-0.6724889063961403
2012-05-18,-0.7999548664456143,-0.6297899173527417,-0.42229499187937947,-0.983065523781438,-1.1004884959328887,-0.6925788655231967,-0.13485634607608432,-1.867652214928179,-0.2423276385475116
2012-05-21,1.7651873611829492,0.35951292244463384,2.71820077022942,1.2671155637211957,1.5398785314549883,2.264425412148883,3.0700477865931552,2.4220351432391243,0.507674929308155
2012-05-22,0.47493796095303237,0.1942221445014972,-0.20485748374005353,0.20325210241819414,-0.34658249493189147,0.43359266799216234,-0.5991033379939507,-0.19637404468155964,0.7054875976279619
2012-05-23,1.4223607318604932,-0.1102439242793767,0.4519974641847946,0.3196270309295429,-0.36540466906210317,0.9348715803788104,1.273804777422968,-0.03290023728875466,-0.6528433808461324
2012-05-24,0.15657779610219896,0.7295742133491908,-0.27254553561523176,0.3930552058027702,1.0152022805396774,-0.020663291415553363,0.7206092615145141,-1.4624167809558513,0.5912403447640102
2012-05-25,-0.1016684449328024,0.28845690290123327,0.10105451027465073,-0.21406482880447414,0.011791430900265345,-0.5677786769721274,-0.13402162415607635,0.5370924675793909,0.2547798979162201
2012-05-29,1.6136481274777301,0.5158049487479819,1.4885492397535394,1.2999524042545745,0.6144596251207151,1.3133298331945298,1.8012958629516818,1.4139711948487528,0.5056542127194116
2012-05-30,-2.0993207636224667,-0.7896834144920464,-3.1397059580148294,-2.1095820982960736,-1.0433651378270434,-1.827185734026804,-2.1810656086001594,-1.4637853582523326,-0.9714846641201489
2012-05-31,0.04765352067648424,-0.46300282799789527,-1.0273550349905096,0.38931762828511846,-0.5179863388693022,-0.3841018098910652,-0.47901368728047833,-0.6557141593171759,0.6565015656812506
2012-06-01,-4.286300512470494,-1.7321522268684388,-2.8281123202584717,-3.824265177312156,-2.262197836016784,-2.9563588998094676,-2.7132052924498344,-3.308865859734464,-0.5553128119123714
2012-06-04,-0.25745518005469387,0.41565999085523697,-0.3697280625659133,-0.7732145522855012,0.20436253421120087,-0.8448804796240985,-0.13265137361056598,0.12343996562394541,0.3969207986357268
2012-06-05,1.0160654846880899,0.0870337599474065,1.1980935517849456,1.5279579463409496,0.7508704863978242,0.21196186271322554,0.9512439660818122,1.429926416997127,0.5925672031104925
2012-06-06,2.6337505498652516,1.4748814760828644,2.928568470048542,2.9866128425462772,1.40891896590088,2.713056707472516,2.363763633094941,2.93338554449922,1.3212418845390625
2012-06-07,-0.40536734962323795,0.00011705187704159712,0.061877832289439216,0.007406126452813778,0.032659935501880205,0.48395309828666894,0.3441942633984099,-0.9665307295090855,0.4019156591245732
2012-06-08,1.0707163301661085,0.7641822977882372,-0.26740250241854835,0.864317648007218,0.7264970154960291,0.9473923610491796,0.9712547272311568,1.0113470961193516,0.4656322815323779
2012-06-11,-2.0814528976275293,-0.6121975742731445,-0.9998231554205207,-1.6667693061172568,-0.9319905030781971,-1.6562124380825658,-1.9320147859739616,-1.9596639677809484,-0.527819551752574
2012-06-12,1.083046211240291,0.48179000417869333,1.649510587256492,1.4543909037427025,1.034459456729889,1.4813986766432423,1.5109976313770956,1.6574090227326739,0.26000866046794846
2012-06-13,-1.7899462242427278,-0.2481212165305142,-1.1495014089043687,-0.9836314281185844,-0.3906460431352962,-1.1734321629512054,-1.6266048090735075,-0.8501742369821641,-0.1546415775626359
2012-06-14,1.2835005333429013,1.2376488078947707,1.8049926629755328,1.2045211786294274,1.2956739628933711,0.7652059122180628,0.48041663658402717,0.1825104604334729,0.7683870959397567
2012-06-15,1.309696804458176,0.5286415691785876,1.874752638801691,1.4559500666129361,0.9122954911185737,0.8319932443619666,1.4915575745261371,1.759812123496521,0.5041460476871141
